id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7524636,13/01/2010 13:47,1595,2429,$106.51,Online Transaction,73186,ONLINE,,,4814,
7524637,13/01/2010 13:48,332,253,$57.29,Swipe Transaction,86616,Indianapolis,IN,46218,4814,
7524638,13/01/2010 13:48,764,3727,$33.04,Swipe Transaction,20519,Vienna,GA,31092,5942,
7524639,13/01/2010 13:48,994,2889,$40.84,Swipe Transaction,72587,Lakewood,NJ,8701,7230,
7524640,13/01/2010 13:48,1809,3866,$82.74,Swipe Transaction,6489,Broad Run,VA,20137,5300,
7524641,13/01/2010 13:49,90,1100,-$59.00,Swipe Transaction,61195,Cocoa,FL,32926,5541,
7524642,13/01/2010 13:50,634,3375,$177.24,Swipe Transaction,60569,Cleveland,OH,44134,5300,
7524644,13/01/2010 13:50,1405,5420,$34.39,Swipe Transaction,21586,Grand Forks,ND,58201,5411,
7524645,13/01/2010 13:50,1696,2408,$150.24,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524646,13/01/2010 13:51,472,3826,$25.96,Swipe Transaction,52759,Round Lake,IL,60073,5310,
7524648,13/01/2010 13:51,912,3845,$25.64,Swipe Transaction,62764,Miami,FL,33186,4121,
7524649,13/01/2010 13:51,1234,22,$2.25,Swipe Transaction,14528,Houston,TX,77058,5499,
7524650,13/01/2010 13:51,1846,5181,$8.48,Swipe Transaction,77167,West Plains,MO,65775,5812,
7524651,13/01/2010 13:51,1989,2984,$0.53,Swipe Transaction,35451,Upper Marlboro,MD,20774,5812,
7524652,13/01/2010 13:52,135,2808,$47.25,Online Transaction,39021,ONLINE,,,4784,
7524653,13/01/2010 13:52,155,239,$1.96,Swipe Transaction,14528,Hattiesburg,MS,39401,5499,
7524654,13/01/2010 13:52,461,5482,$57.40,Swipe Transaction,26810,Columbus,OH,43221,5541,
7524655,13/01/2010 13:52,639,5016,$12.23,Swipe Transaction,24504,Mansfield,OH,44904,4214,
7524656,13/01/2010 13:52,757,5458,$21.94,Swipe Transaction,86959,Brooklyn,NY,11235,5311,
7524657,13/01/2010 13:52,972,4166,$59.00,Swipe Transaction,43293,El Paso,TX,79912,5499,
7524658,13/01/2010 13:52,1788,2538,$207.71,Swipe Transaction,60569,Hammond,LA,70403,5300,
7524659,13/01/2010 13:53,1194,4614,$58.08,Swipe Transaction,98374,Chattanooga,TN,37421,5411,
7524661,13/01/2010 13:53,1448,4685,$33.70,Online Transaction,39021,ONLINE,,,4784,
7524662,13/01/2010 13:53,1810,5936,$15.74,Swipe Transaction,85118,Romulus,MI,48174,7542,
7524663,13/01/2010 13:54,229,5942,$60.00,Swipe Transaction,27092,Keokuk,IA,52632,4829,
7524664,13/01/2010 13:54,461,5482,-$65.00,Swipe Transaction,26810,Columbus,OH,43221,5541,
7524665,13/01/2010 13:54,858,13,$84.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7524666,13/01/2010 13:54,1383,4949,$22.58,Online Transaction,39021,ONLINE,,,4784,
7524668,13/01/2010 13:54,1605,1133,$22.86,Swipe Transaction,82031,Middletown,OH,45042,7538,
7524669,13/01/2010 13:54,1988,2161,$26.56,Online Transaction,50404,ONLINE,,,4784,
7524670,13/01/2010 13:55,184,3211,-$95.00,Swipe Transaction,22204,Edgerton,WI,53534,5541,
7524671,13/01/2010 13:55,584,51,$30.35,Swipe Transaction,75781,North Highlands,CA,95660,5411,
7524672,13/01/2010 13:55,1006,4723,$4.44,Swipe Transaction,50783,Hobart,IN,46342,5411,
7524673,13/01/2010 13:55,1083,5173,$33.91,Online Transaction,39021,ONLINE,,,4784,
7524674,13/01/2010 13:55,1356,5480,$131.94,Swipe Transaction,20986,Colfax,WI,54730,5411,
7524675,13/01/2010 13:55,1696,2408,-$59.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524677,13/01/2010 13:56,1195,3219,$60.00,Swipe Transaction,27092,Austin,MN,55912,4829,
7524678,13/01/2010 13:56,1696,2408,$59.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524679,13/01/2010 13:57,46,2925,$97.55,Swipe Transaction,32175,Howard Beach,NY,11414,7538,
7524680,13/01/2010 13:57,509,4588,$26.56,Swipe Transaction,46965,Huntington,WV,25705,7538,
7524681,13/01/2010 13:57,570,5897,$18.16,Swipe Transaction,58888,Gainesville,GA,30504,7542,
7524682,13/01/2010 13:57,639,129,$19.16,Swipe Transaction,75936,Sandusky,OH,44870,5814,
7524683,13/01/2010 13:57,657,2420,$80.00,Swipe Transaction,27092,Moorhead,MN,56560,4829,
7524684,13/01/2010 13:57,972,4166,$36.40,Swipe Transaction,43293,El Paso,TX,79912,5499,
7524685,13/01/2010 13:57,1609,4681,$16.96,Swipe Transaction,83271,Dumfries,VA,22026,4214,
7524686,13/01/2010 13:58,112,1134,$50.84,Online Transaction,39021,ONLINE,,,4784,
7524687,13/01/2010 13:58,898,3356,$18.44,Swipe Transaction,56041,Allentown,PA,18102,7538,
7524689,13/01/2010 13:58,1453,1117,$79.64,Swipe Transaction,30928,Decatur,AL,35601,5541,
7524690,13/01/2010 13:59,92,2803,$102.28,Swipe Transaction,60569,Fargo,ND,58103,5300,
7524691,13/01/2010 13:59,208,4980,$42.51,Online Transaction,18563,ONLINE,,,4121,
7524692,13/01/2010 13:59,668,4097,$2.13,Swipe Transaction,39157,Birmingham,AL,35211,5912,
7524693,13/01/2010 13:59,1397,2957,$19.34,Swipe Transaction,71667,Pryor,OK,74361,7538,
7524694,13/01/2010 14:00,98,4237,$8.29,Swipe Transaction,29920,Denver,CO,80201,5812,
7524696,13/01/2010 14:00,1300,156,$17.63,Swipe Transaction,11468,Fort Polk,LA,71459,5970,
7524697,13/01/2010 14:00,1815,2035,$32.84,Swipe Transaction,86410,Providence,RI,2905,5211,
7524699,13/01/2010 14:01,1787,2228,$31.46,Online Transaction,39021,ONLINE,,,4784,
7524700,13/01/2010 14:01,1797,1127,$42.12,Swipe Transaction,54343,San Leandro,CA,94577,4121,
7524701,13/01/2010 14:01,1888,1017,-$73.00,Swipe Transaction,50867,Oakland,CA,94612,5541,
7524702,13/01/2010 14:02,571,5960,$22.85,Swipe Transaction,81833,Martinsburg,WV,25401,5912,
7524703,13/01/2010 14:02,951,2942,$9.67,Swipe Transaction,32066,Compton,CA,90222,5411,
7524704,13/01/2010 14:02,1053,2900,$101.86,Swipe Transaction,14614,Oviedo,FL,32765,5411,
7524705,13/01/2010 14:02,1106,2183,$18.83,Swipe Transaction,86410,Glendale,CA,91206,5211,
7524706,13/01/2010 14:02,1247,5837,$57.33,Swipe Transaction,17799,Bakersfield,CA,93308,5310,
7524707,13/01/2010 14:02,1684,94,$42.24,Swipe Transaction,9759,Bean Station,TN,37708,5310,
7524708,13/01/2010 14:02,1941,2030,$99.00,Swipe Transaction,43293,Cooper,TX,75432,5499,
7524709,13/01/2010 14:02,1988,2161,$33.67,Swipe Transaction,59935,Miami,FL,33156,5499,
7524710,13/01/2010 14:03,50,5471,$49.66,Swipe Transaction,19407,Iron Mountain,MI,49801,5813,
7524711,13/01/2010 14:04,373,2817,-$76.00,Swipe Transaction,43293,Hamilton,IN,46742,5499,
7524713,13/01/2010 14:04,556,2,$1.17,Swipe Transaction,14528,Barberton,OH,44203,5499,
7524715,13/01/2010 14:04,1636,2930,$7.51,Swipe Transaction,43293,Kansas City,MO,64125,5499,
7524718,13/01/2010 14:05,1827,3395,$46.78,Swipe Transaction,32175,Valley Center,CA,92082,7538,
7524719,13/01/2010 14:05,1885,4694,$36.10,Swipe Transaction,32175,Dalton,GA,30720,7538,Technical Glitch
7524720,13/01/2010 14:06,373,2817,$76.00,Swipe Transaction,43293,Hamilton,IN,46742,5499,
7524721,13/01/2010 14:06,1222,1076,$149.32,Online Transaction,73186,ONLINE,,,4814,
7524722,13/01/2010 14:06,1344,1044,$24.90,Online Transaction,9932,ONLINE,,,5311,
7524724,13/01/2010 14:07,216,3404,$43.84,Swipe Transaction,34100,Miami,FL,33145,7538,
7524726,13/01/2010 14:07,1103,2895,$51.81,Swipe Transaction,11468,Salt Lake City,UT,84104,5970,
7524727,13/01/2010 14:07,1128,4548,$57.00,Swipe Transaction,28395,North Troy,VT,5859,5541,
7524728,13/01/2010 14:07,1214,5508,$10.45,Swipe Transaction,60569,Quincy,MA,2169,5300,
7524729,13/01/2010 14:07,1228,15,$64.09,Swipe Transaction,42368,Austin,TX,78705,7230,
7524730,13/01/2010 14:08,3,2157,$48.14,Swipe Transaction,50783,Vernon,TX,76384,5411,
7524731,13/01/2010 14:08,178,4261,$4.74,Swipe Transaction,63382,Blue Springs,MO,64015,5921,
7524733,13/01/2010 14:08,924,2210,$13.24,Swipe Transaction,69051,Lapel,IN,46051,5310,
7524734,13/01/2010 14:08,1692,5371,$160.00,Swipe Transaction,27092,Port Chester,NY,10573,4829,
7524736,13/01/2010 14:09,402,2536,$49.47,Online Transaction,39021,ONLINE,,,4784,
7524737,13/01/2010 14:09,1576,2441,$478.28,Online Transaction,48880,ONLINE,,,6300,
7524738,13/01/2010 14:10,497,3855,$64.97,Swipe Transaction,37420,Sioux Falls,SD,57110,5411,
7524739,13/01/2010 14:10,1250,2904,$8.44,Swipe Transaction,83271,Everett,PA,15537,4214,
7524740,13/01/2010 14:11,285,3442,$1.48,Swipe Transaction,14528,Watsonville,CA,95076,5499,
7524741,13/01/2010 14:11,1484,2527,$25.67,Swipe Transaction,60569,Pinetop,AZ,85935,5300,
7524742,13/01/2010 14:11,1636,2930,$96.00,Swipe Transaction,43293,Kansas City,MO,64125,5499,
7524743,13/01/2010 14:12,1577,3437,$31.67,Swipe Transaction,20561,Sarasota,FL,34243,5912,
7524744,13/01/2010 14:12,1941,2030,$106.60,Swipe Transaction,89069,Commerce,TX,75428,5251,
7524746,13/01/2010 14:13,774,83,$142.66,Swipe Transaction,5299,Twin Falls,ID,83301,5912,Bad PIN
7524747,13/01/2010 14:13,1633,5012,$52.21,Swipe Transaction,36934,Mesa,AZ,85202,7538,
7524748,13/01/2010 14:13,1636,2930,-$96.00,Swipe Transaction,43293,Kansas City,MO,64125,5499,
7524750,13/01/2010 14:14,462,2397,$24.94,Swipe Transaction,24504,Bethlehem,PA,18015,4214,
7524751,13/01/2010 14:14,1254,1055,$72.65,Swipe Transaction,38846,De Land,IL,61839,5300,
7524752,13/01/2010 14:14,1403,5976,$100.00,Swipe Transaction,27092,Bumpass,VA,23024,4829,
7524753,13/01/2010 14:15,218,167,$13.58,Swipe Transaction,83480,Union City,NJ,7087,9402,
7524754,13/01/2010 14:15,373,2817,$46.98,Swipe Transaction,43293,Hamilton,IN,46742,5499,
7524755,13/01/2010 14:15,760,5876,$60.00,Swipe Transaction,27092,Upper Sandusky,OH,43351,4829,
7524756,13/01/2010 14:15,819,3245,$78.00,Swipe Transaction,43293,Pittsburgh,PA,15226,5499,
7524757,13/01/2010 14:15,1487,4946,$58.79,Swipe Transaction,77048,Mars,PA,16046,7210,
7524758,13/01/2010 14:15,1985,2834,$17.41,Swipe Transaction,61195,Alpharetta,GA,30022,5541,
7524760,13/01/2010 14:16,790,5123,$266.78,Online Transaction,90999,ONLINE,,,4722,
7524761,13/01/2010 14:16,819,3245,$36.45,Swipe Transaction,43293,Pittsburgh,PA,15226,5499,
7524762,13/01/2010 14:16,1448,4685,$90.44,Swipe Transaction,18215,North Charleston,SC,29420,5719,
7524763,13/01/2010 14:16,1926,1160,$12.67,Swipe Transaction,61195,Sanford,FL,32773,5541,
7524764,13/01/2010 14:17,430,150,$87.41,Swipe Transaction,46417,Crown Point,IN,46307,5411,
7524765,13/01/2010 14:17,615,1128,$23.07,Swipe Transaction,26810,Alvin,TX,77511,5541,
7524766,13/01/2010 14:17,1937,3,$5.22,Swipe Transaction,69956,Warrenton,MO,63383,5310,
7524767,13/01/2010 14:17,1988,2161,-$64.00,Swipe Transaction,59935,Miami,FL,33156,5499,
7524768,13/01/2010 14:18,585,5881,$16.37,Swipe Transaction,50212,Bastrop,TX,78602,7542,
7524769,13/01/2010 14:18,1024,4241,$19.15,Swipe Transaction,83480,Andover,KS,67002,9402,
7524770,13/01/2010 14:18,1963,4565,$124.21,Swipe Transaction,81833,Vacaville,CA,95688,5912,
7524771,13/01/2010 14:19,839,4725,$365.37,Online Transaction,52100,ONLINE,,,7801,
7524772,13/01/2010 14:19,1039,4937,$80.00,Swipe Transaction,27092,Los Angeles,CA,90036,4829,
7524773,13/01/2010 14:19,1128,4548,$50.29,Swipe Transaction,28395,North Troy,VT,5859,5541,
7524774,13/01/2010 14:19,1799,5909,$34.67,Swipe Transaction,20561,Lynnwood,WA,98087,5912,
7524775,13/01/2010 14:20,442,2117,$16.62,Swipe Transaction,83271,Chesterfield,MO,63017,4214,
7524776,13/01/2010 14:20,598,2040,$48.91,Online Transaction,9932,ONLINE,,,5311,
7524777,13/01/2010 14:20,1083,5173,$140.00,Swipe Transaction,27092,Bowling Green,KY,42103,4829,
7524778,13/01/2010 14:20,1128,4548,-$57.00,Swipe Transaction,28395,North Troy,VT,5859,5541,
7524779,13/01/2010 14:20,1542,2906,$30.09,Swipe Transaction,51420,Bellmore,NY,11710,5813,
7524782,13/01/2010 14:21,2,2576,$12.06,Swipe Transaction,83480,Bronx,NY,10460,9402,
7524784,13/01/2010 14:21,1195,3020,$82.43,Swipe Transaction,13646,Caledonia,MN,55921,7538,
7524785,13/01/2010 14:21,1504,4963,$18.69,Swipe Transaction,99355,Lubbock,TX,79403,5813,
7524786,13/01/2010 14:21,1797,1127,$38.03,Online Transaction,15143,ONLINE,,,4784,
7524787,13/01/2010 14:22,704,2945,$19.66,Online Transaction,16798,ONLINE,,,4121,
7524788,13/01/2010 14:22,732,5948,$106.49,Swipe Transaction,48919,Wichita,KS,67207,5311,
7524789,13/01/2010 14:22,790,5123,-$384.00,Online Transaction,90999,ONLINE,,,4722,
7524792,13/01/2010 14:22,1988,2161,$64.00,Swipe Transaction,59935,Miami,FL,33156,5499,
7524793,13/01/2010 14:23,285,2156,$26.34,Swipe Transaction,24823,Watsonville,CA,95076,7538,
7524794,13/01/2010 14:23,1712,3711,$0.90,Swipe Transaction,14528,Dallas,TX,75240,5499,
7524796,13/01/2010 14:24,774,83,$117.79,Swipe Transaction,5299,Twin Falls,ID,83301,5912,Bad PIN
7524797,13/01/2010 14:24,819,3245,-$78.00,Swipe Transaction,43293,Pittsburgh,PA,15226,5499,
7524798,13/01/2010 14:24,1072,201,$26.52,Swipe Transaction,2442,New Bloomfield,MO,65063,5813,
7524799,13/01/2010 14:24,1195,3219,$8.91,Swipe Transaction,61195,Rochester,MN,55906,5541,
7524802,13/01/2010 14:25,1117,1162,$117.58,Swipe Transaction,18131,Garland,TX,75043,4111,
7524803,13/01/2010 14:25,1617,157,$100.85,Swipe Transaction,15717,Columbia,MD,21044,4900,
7524805,13/01/2010 14:25,1885,2435,$40.24,Swipe Transaction,32175,Dalton,GA,30720,7538,
7524806,13/01/2010 14:25,1888,1017,$80.11,Swipe Transaction,50867,Oakland,CA,94612,5541,
7524807,13/01/2010 14:26,77,2438,$100.00,Swipe Transaction,27092,Mechanicsburg,PA,17050,4829,
7524808,13/01/2010 14:26,669,1151,$8.57,Swipe Transaction,48919,Crown Point,NY,12928,5311,
7524809,13/01/2010 14:26,1105,2036,$100.00,Swipe Transaction,27092,Leander,TX,78641,4829,
7524810,13/01/2010 14:26,1916,2856,$62.04,Swipe Transaction,8873,Quincy,FL,32352,7230,
7524811,13/01/2010 14:27,40,2437,$8.88,Swipe Transaction,46284,Chillicothe,OH,45601,5411,
7524812,13/01/2010 14:27,240,2147,$9.93,Swipe Transaction,20561,Morristown,TN,37814,5912,
7524813,13/01/2010 14:27,976,3455,$1.23,Swipe Transaction,14528,Norwalk,CT,6854,5499,
7524814,13/01/2010 14:27,1208,2449,$14.93,Swipe Transaction,43282,Lewistown,PA,17044,7210,
7524816,13/01/2010 14:27,1445,2899,$7.96,Swipe Transaction,20561,Claypool,IN,46510,5912,
7524817,13/01/2010 14:27,1610,5879,$12.83,Swipe Transaction,81833,Meridian,MS,39302,5912,
7524818,13/01/2010 14:28,472,3826,$8.95,Swipe Transaction,72246,Round Lake,IL,60073,7210,
7524819,13/01/2010 14:28,488,5413,$12.24,Swipe Transaction,60569,Corpus Christi,TX,78413,5300,
7524820,13/01/2010 14:28,639,129,$119.25,Online Transaction,73186,ONLINE,,,4814,
7524821,13/01/2010 14:28,868,5372,$80.00,Swipe Transaction,27092,Oklahoma City,OK,73112,4829,
7524822,13/01/2010 14:28,1596,21,$66.57,Swipe Transaction,93675,San Fernando,CA,91340,5912,
7524823,13/01/2010 14:28,1888,1017,$73.00,Swipe Transaction,50867,Oakland,CA,94612,5541,
7524825,13/01/2010 14:28,1941,2030,$75.95,Swipe Transaction,43293,Cooper,TX,75432,5499,
7524824,13/01/2010 14:28,1941,2030,-$99.00,Swipe Transaction,43293,Cooper,TX,75432,5499,
7524827,13/01/2010 14:29,456,4576,$12.17,Swipe Transaction,83271,Estero,FL,33928,4214,
7524828,13/01/2010 14:30,2,2576,$8.44,Swipe Transaction,83480,Bronx,NY,10460,9402,
7524829,13/01/2010 14:30,291,3221,$53.60,Online Transaction,39021,ONLINE,,,4784,
7524830,13/01/2010 14:30,490,5133,$35.09,Swipe Transaction,68177,San Antonio,TX,78230,5813,
7524831,13/01/2010 14:30,605,5061,$45.14,Online Transaction,39021,ONLINE,,,4784,
7524832,13/01/2010 14:30,1173,3214,$67.86,Online Transaction,9932,ONLINE,,,5311,
7524833,13/01/2010 14:30,1888,1017,$515.26,Online Transaction,84554,ONLINE,,,7801,
7524834,13/01/2010 14:31,33,5120,$92.47,Swipe Transaction,80665,Carson City,NV,89706,5300,
7524836,13/01/2010 14:31,782,2216,-$57.00,Swipe Transaction,43293,Defiance,OH,43512,5499,
7524835,13/01/2010 14:31,782,2216,$57.00,Swipe Transaction,43293,Defiance,OH,43512,5499,
7524837,13/01/2010 14:31,1083,3710,$6.25,Swipe Transaction,22662,Ashland,KY,41102,5921,
7524839,13/01/2010 14:31,1766,3011,$96.72,Online Transaction,88459,ONLINE,,,5311,
7524840,13/01/2010 14:31,1843,5834,$167.23,Online Transaction,43531,ONLINE,,,6300,
7524842,13/01/2010 14:32,997,5825,$86.97,Swipe Transaction,85041,Chula Vista,CA,91913,5300,
7524844,13/01/2010 14:32,1425,3835,$95.45,Swipe Transaction,22204,Millington,TN,38053,5541,
7524845,13/01/2010 14:32,1659,5056,$37.74,Online Transaction,16798,ONLINE,,,4121,
7524846,13/01/2010 14:33,658,1010,$13.89,Swipe Transaction,17467,Gainesville,FL,32606,5411,
7524847,13/01/2010 14:33,1078,5488,$177.10,Swipe Transaction,92393,Hudson,IL,61748,4900,
7524848,13/01/2010 14:34,432,4301,$80.93,Swipe Transaction,20561,Newland,NC,28657,5912,
7524849,13/01/2010 14:34,490,176,$34.57,Swipe Transaction,18215,San Antonio,TX,78260,5719,
7524851,13/01/2010 14:35,40,3648,$5.20,Swipe Transaction,1642,Springfield,OH,45506,5411,
7524852,13/01/2010 14:35,123,197,$20.82,Swipe Transaction,20884,Hampton,GA,30228,5812,
7524854,13/01/2010 14:35,964,2593,$285.15,Swipe Transaction,76554,Gotha,FL,34734,7011,
7524855,13/01/2010 14:35,1243,3884,$169.84,Swipe Transaction,75781,Harrisburg,PA,17113,5411,
7524856,13/01/2010 14:35,1519,2476,$53.91,Swipe Transaction,54850,Billings,MT,59102,4814,
7524857,13/01/2010 14:35,1596,995,$92.26,Swipe Transaction,48919,Sylmar,CA,91342,5311,
7524858,13/01/2010 14:35,1898,2423,$83.29,Swipe Transaction,77031,Montgomery,AL,36106,5912,
7524859,13/01/2010 14:36,62,3262,$35.03,Swipe Transaction,60600,Auburn,CA,95602,5499,
7524860,13/01/2010 14:37,62,3262,$60.00,Swipe Transaction,60600,Auburn,CA,95602,5499,
7524861,13/01/2010 14:37,208,4980,-$97.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7524862,13/01/2010 14:37,465,2433,-$86.00,Swipe Transaction,59935,Dawsonville,GA,30534,5499,
7524863,13/01/2010 14:37,1882,3229,$181.58,Swipe Transaction,40901,Union City,CA,94587,8021,
7524864,13/01/2010 14:38,476,1070,$30.93,Swipe Transaction,34490,Hazleton,PA,18202,5719,
7524865,13/01/2010 14:38,1497,3655,$4.19,Swipe Transaction,18215,Sacramento,CA,95823,5719,
7524866,13/01/2010 14:38,1518,2584,$135.67,Swipe Transaction,86616,Dutton,AL,35744,4814,
7524867,13/01/2010 14:39,1330,2189,$33.14,Online Transaction,15143,ONLINE,,,4784,
7524869,13/01/2010 14:39,1940,4218,$10.86,Swipe Transaction,19122,Corona,NY,11368,5411,
7524870,13/01/2010 14:39,1955,4220,-$57.00,Swipe Transaction,61195,Canton,NC,28716,5541,
7524871,13/01/2010 14:40,92,3448,$9.56,Swipe Transaction,75936,Sioux Falls,SD,57106,5814,
7524872,13/01/2010 14:40,1151,2983,$3.49,Swipe Transaction,43279,Princeton,NJ,8540,5300,
7524873,13/01/2010 14:40,1964,5898,$38.93,Online Transaction,27310,ONLINE,,,7349,
7524874,13/01/2010 14:41,247,4155,$38.95,Swipe Transaction,98648,Lake Charles,LA,70605,5814,
7524875,13/01/2010 14:41,668,3758,$1.86,Swipe Transaction,86438,Birmingham,AL,35211,5499,
7524876,13/01/2010 14:41,840,37,$140.00,Swipe Transaction,27092,San Mateo,CA,94403,4829,
7524877,13/01/2010 14:41,1279,3220,$47.92,Swipe Transaction,43251,Novi,MI,48375,5411,
7524878,13/01/2010 14:41,1286,5798,$135.95,Swipe Transaction,60569,Elmira,NY,14905,5300,
7524879,13/01/2010 14:41,1903,2973,$21.71,Swipe Transaction,46656,Seattle,WA,98117,4121,
7524880,13/01/2010 14:41,1966,4737,$38.35,Swipe Transaction,36934,Paragould,AR,72450,7538,
7524881,13/01/2010 14:42,970,1012,$9.42,Swipe Transaction,6473,Port Orange,FL,32128,5912,
7524882,13/01/2010 14:42,1095,4691,-$70.00,Swipe Transaction,59935,Ridgewood,NY,11385,5499,
7524883,13/01/2010 14:42,1437,5818,$1.27,Swipe Transaction,14528,Montreal,Canada,,5499,
7524884,13/01/2010 14:42,1723,4099,$64.31,Swipe Transaction,11901,Hillsboro,IL,62049,5300,
7524885,13/01/2010 14:43,704,2945,$16.13,Online Transaction,16798,ONLINE,,,4121,
7524886,13/01/2010 14:43,1095,4691,$70.00,Swipe Transaction,59935,Ridgewood,NY,11385,5499,
7524888,13/01/2010 14:44,222,4636,"$1,988.66",Swipe Transaction,12498,Atlanta,GA,30307,8111,
7524889,13/01/2010 14:44,1622,2877,$91.53,Swipe Transaction,94123,Hull,MA,2045,5310,
7524890,13/01/2010 14:44,1881,2554,$1.27,Swipe Transaction,86438,Dearborn,MI,48124,5499,
7524891,13/01/2010 14:44,1976,1171,$453.42,Swipe Transaction,55555,Hampstead,MD,21074,5712,
7524893,13/01/2010 14:45,631,2596,$124.62,Swipe Transaction,20561,Oklahoma City,OK,73159,5912,
7524894,13/01/2010 14:45,909,3719,$60.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
7524895,13/01/2010 14:46,171,3704,$205.35,Swipe Transaction,18138,Greenville,SC,29607,4900,
7524896,13/01/2010 14:46,240,2147,$15.46,Swipe Transaction,92165,Morristown,TN,37814,5411,
7524898,13/01/2010 14:46,1148,5804,$193.88,Swipe Transaction,39991,Lincoln Park,MI,48146,3771,
7524899,13/01/2010 14:46,1610,5879,$6.23,Swipe Transaction,86058,Jackson,MS,39282,5411,
7524901,13/01/2010 14:46,1852,28,$81.39,Swipe Transaction,61195,Chandler,AZ,85226,5541,
7524900,13/01/2010 14:46,1852,28,$99.00,Swipe Transaction,61195,Chandler,AZ,85226,5541,
7524902,13/01/2010 14:47,442,112,$18.17,Swipe Transaction,83271,Chesterfield,MO,63017,4214,
7524904,13/01/2010 14:48,3,2157,$56.63,Swipe Transaction,60569,Lampasas,TX,76550,5300,
7524905,13/01/2010 14:48,790,5123,$7.68,Swipe Transaction,20561,Lakeside,CA,92040,5912,
7524906,13/01/2010 14:48,1909,1136,$69.57,Swipe Transaction,20561,Los Angeles,CA,90011,5912,
7524907,13/01/2010 14:49,112,1134,$38.88,Online Transaction,39021,ONLINE,,,4784,
7524908,13/01/2010 14:49,479,2436,$405.68,Swipe Transaction,78775,Pasadena,MD,21122,6300,
7524909,13/01/2010 14:49,1198,2804,$41.02,Online Transaction,41122,ONLINE,,,4784,
7524910,13/01/2010 14:49,1240,3876,$41.25,Swipe Transaction,73194,Coshocton,OH,43812,5310,
7524911,13/01/2010 14:49,1955,4220,$7.08,Swipe Transaction,61195,Canton,NC,28716,5541,
7524912,13/01/2010 14:49,1997,5786,$11.58,Swipe Transaction,24504,Clear Lake,MN,55319,4214,
7524914,13/01/2010 14:50,751,5552,$4.24,Swipe Transaction,20519,Little Elm,TX,75068,5942,
7524915,13/01/2010 14:50,816,3774,$79.93,Swipe Transaction,4439,Greeneville,TN,37744,5651,
7524916,13/01/2010 14:50,909,3719,-$60.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
7524917,13/01/2010 14:50,1138,2122,$49.44,Online Transaction,39021,ONLINE,,,4784,
